Keele University - Solcast weather forecast - Mean Global Horizontal Irradiance Date;Keele University - Solcast weather forecast - Mean Global Horizontal Irradiance Time;Keele University - Solcast weather forecast - Mean Global Horizontal Irradiance (kW/m^2) Mean Global Horizontal Irradiance (Solcast weather forecast) Average;(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance Date;(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance Time;(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance (kW/m^2) Mean Direct Normal Irradiance (Solcast weather forecast) Average;(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance Date;(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance Time;(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance (kW/m^2) Diffuse Horizontal Irradiance (Solcast weather forecast) Average;(3) Keele University - Solcast weather forecast - Azimuth Date;(3) Keele University - Solcast weather forecast - Azimuth Time;(3) Keele University - Solcast weather forecast - Azimuth(3) Keele University - Solcast weather forecast - Azimuth (°) Azimuth (Solcast weather forecast) Average;(4) Keele University - Solcast weather forecast - Zenith Date;(4) Keele University - Solcast weather forecast - Zenith Time;(4) Keele University - Solcast weather forecast - Zenith(4) Keele University - Solcast weather forecast - Zenith (°) Zenith (Solcast weather forecast) Average;(5) Keele University - Solcast weather forecast - Cloud opacity Date;(5) Keele University - Solcast weather forecast - Cloud opacity Time;(5) Keele University - Solcast weather forecast - Cloud opacity(5) Keele University - Solcast weather forecast - Cloud opacity (%) Cloud opacity (Solcast weather forecast) Average;(6) Keele University - PV B077 Home Farm 006148 - Energy Generated Date;(6) Keele University - PV B077 Home Farm 006148 - Energy Generated Time;(6) Keele University - PV B077 Home Farm 006148 - Energy Generated(6) Keele University - PV B077 Home Farm 006148 - Energy Generated (kWh) Energy Generated (PV B077 Home Farm 006148);(7) Keele University - Solcast weather forecast - Temperature Date;(7) Keele University - Solcast weather forecast - Temperature Time;(7) Keele University - Solcast weather forecast - Temperature(7) Keele University - Solcast weather forecast - Temperature (°C) Temperature Value (Solcast weather forecast) Average
09/29/2020;12:00:00 pm;0.531;09/29/2020;12:00:00 pm;0.670;09/29/2020;12:00:00 pm;0.149;09/29/2020;12:00:00 pm;-100.250;09/29/2020;12:00:00 pm;55.292;09/29/2020;12:00:00 pm;5.000;09/29/2020;12:00:00 pm;1.600;09/29/2020;12:00:00 pm;14.000
09/29/2020;1:00:00 pm;0.518;09/29/2020;1:00:00 pm;0.672;09/29/2020;1:00:00 pm;0.143;09/29/2020;1:00:00 pm;166.750;09/29/2020;1:00:00 pm;56.125;09/29/2020;1:00:00 pm;5.000;09/29/2020;1:00:00 pm;1.500;09/29/2020;1:00:00 pm;14.000
09/29/2020;2:00:00 pm;0.458;09/29/2020;2:00:00 pm;0.644;09/29/2020;2:00:00 pm;0.135;09/29/2020;2:00:00 pm;149.667;09/29/2020;2:00:00 pm;59.833;09/29/2020;2:00:00 pm;5.417;09/29/2020;2:00:00 pm;1.500;09/29/2020;2:00:00 pm;14.000
09/29/2020;3:00:00 pm;0.364;09/29/2020;3:00:00 pm;0.555;09/29/2020;3:00:00 pm;0.129;09/29/2020;3:00:00 pm;133.875;09/29/2020;3:00:00 pm;64.958;09/29/2020;3:00:00 pm;7.000;09/29/2020;3:00:00 pm;1.200;09/29/2020;3:00:00 pm;14.000
09/29/2020;4:00:00 pm;0.243;09/29/2020;4:00:00 pm;0.489;09/29/2020;4:00:00 pm;0.096;09/29/2020;4:00:00 pm;119.792;09/29/2020;4:00:00 pm;72.667;09/29/2020;4:00:00 pm;6.583;09/29/2020;4:00:00 pm;0.600;09/29/2020;4:00:00 pm;13.583
09/29/2020;5:00:00 pm;0.110;09/29/2020;5:00:00 pm;0.267;09/29/2020;5:00:00 pm;0.058;09/29/2020;5:00:00 pm;106.792;09/29/2020;5:00:00 pm;80.667;09/29/2020;5:00:00 pm;5.000;09/29/2020;5:00:00 pm;0.100;09/29/2020;5:00:00 pm;11.292
09/29/2020;6:00:00 pm;0.012;09/29/2020;6:00:00 pm;0.017;09/29/2020;6:00:00 pm;0.010;09/29/2020;6:00:00 pm;94.500;09/29/2020;6:00:00 pm;89.375;09/29/2020;6:00:00 pm;4.292;09/29/2020;6:00:00 pm;0.100;09/29/2020;6:00:00 pm;11.000
09/29/2020;7:00:00 pm;0.000;09/29/2020;7:00:00 pm;0.000;09/29/2020;7:00:00 pm;0.000;09/29/2020;7:00:00 pm;82.500;09/29/2020;7:00:00 pm;98.375;09/29/2020;7:00:00 pm;5.125;09/29/2020;7:00:00 pm;0.000;09/29/2020;7:00:00 pm;11.000
09/29/2020;8:00:00 pm;0.000;09/29/2020;8:00:00 pm;0.000;09/29/2020;8:00:00 pm;0.000;09/29/2020;8:00:00 pm;70.292;09/29/2020;8:00:00 pm;107.375;09/29/2020;8:00:00 pm;9.958;09/29/2020;8:00:00 pm;0.000;09/29/2020;8:00:00 pm;11.000
09/29/2020;9:00:00 pm;0.000;09/29/2020;9:00:00 pm;0.000;09/29/2020;9:00:00 pm;0.000;09/29/2020;9:00:00 pm;56.583;09/29/2020;9:00:00 pm;115.458;09/29/2020;9:00:00 pm;16.750;09/29/2020;9:00:00 pm;0.000;09/29/2020;9:00:00 pm;9.875
09/29/2020;10:00:00 pm;0.000;09/29/2020;10:00:00 pm;0.000;09/29/2020;10:00:00 pm;0.000;09/29/2020;10:00:00 pm;41.458;09/29/2020;10:00:00 pm;121.750;09/29/2020;10:00:00 pm;22.958;09/29/2020;10:00:00 pm;0.000;09/29/2020;10:00:00 pm;8.000
09/29/2020;11:00:00 pm;0.000;09/29/2020;11:00:00 pm;0.000;09/29/2020;11:00:00 pm;0.000;09/29/2020;11:00:00 pm;23.750;09/29/2020;11:00:00 pm;126.833;09/29/2020;11:00:00 pm;29.250;09/29/2020;11:00:00 pm;0.000;09/29/2020;11:00:00 pm;7.292
09/30/2020;12:00:00 am;0.000;09/30/2020;12:00:00 am;0.000;09/30/2020;12:00:00 am;0.000;09/30/2020;12:00:00 am;5.042;09/30/2020;12:00:00 am;129.000;09/30/2020;12:00:00 am;36.458;09/30/2020;12:00:00 am;0.000;09/30/2020;12:00:00 am;7.000
09/30/2020;1:00:00 am;0.000;09/30/2020;1:00:00 am;0.000;09/30/2020;1:00:00 am;0.000;09/30/2020;1:00:00 am;-13.958;09/30/2020;1:00:00 am;128.583;09/30/2020;1:00:00 am;43.250;09/30/2020;1:00:00 am;0.000;09/30/2020;1:00:00 am;7.000
09/30/2020;2:00:00 am;0.000;09/30/2020;2:00:00 am;0.000;09/30/2020;2:00:00 am;0.000;09/30/2020;2:00:00 am;-32.042;09/30/2020;2:00:00 am;124.958;09/30/2020;2:00:00 am;50.167;09/30/2020;2:00:00 am;0.000;09/30/2020;2:00:00 am;7.708
09/30/2020;3:00:00 am;0.000;09/30/2020;3:00:00 am;0.000;09/30/2020;3:00:00 am;0.000;09/30/2020;3:00:00 am;-48.333;09/30/2020;3:00:00 am;119.042;09/30/2020;3:00:00 am;56.958;09/30/2020;3:00:00 am;0.000;09/30/2020;3:00:00 am;8.000
09/30/2020;4:00:00 am;0.000;09/30/2020;4:00:00 am;0.000;09/30/2020;4:00:00 am;0.000;09/30/2020;4:00:00 am;-63.208;09/30/2020;4:00:00 am;111.333;09/30/2020;4:00:00 am;63.750;09/30/2020;4:00:00 am;0.000;09/30/2020;4:00:00 am;8.000
09/30/2020;5:00:00 am;0.000;09/30/2020;5:00:00 am;0.000;09/30/2020;5:00:00 am;0.000;09/30/2020;5:00:00 am;-76.208;09/30/2020;5:00:00 am;103.333;09/30/2020;5:00:00 am;69.333;09/30/2020;5:00:00 am;0.000;09/30/2020;5:00:00 am;8.000
09/30/2020;6:00:00 am;0.000;09/30/2020;6:00:00 am;0.000;09/30/2020;6:00:00 am;0.000;09/30/2020;6:00:00 am;-88.500;09/30/2020;6:00:00 am;94.625;09/30/2020;6:00:00 am;73.542;09/30/2020;6:00:00 am;0.000;09/30/2020;6:00:00 am;8.000
09/30/2020;7:00:00 am;0.008;09/30/2020;7:00:00 am;0.000;09/30/2020;7:00:00 am;0.008;09/30/2020;7:00:00 am;-100.500;09/30/2020;7:00:00 am;85.625;09/30/2020;7:00:00 am;76.917;09/30/2020;7:00:00 am;0.000;09/30/2020;7:00:00 am;8.000
09/30/2020;8:00:00 am;0.032;09/30/2020;8:00:00 am;0.000;09/30/2020;8:00:00 am;0.032;09/30/2020;8:00:00 am;-112.708;09/30/2020;8:00:00 am;77.125;09/30/2020;8:00:00 am;78.917;09/30/2020;8:00:00 am;0.000;09/30/2020;8:00:00 am;9.417
09/30/2020;9:00:00 am;0.058;09/30/2020;9:00:00 am;0.001;09/30/2020;9:00:00 am;0.057;09/30/2020;9:00:00 am;-126.417;09/30/2020;9:00:00 am;69.042;09/30/2020;9:00:00 am;80.500;09/30/2020;9:00:00 am;0.000;09/30/2020;9:00:00 am;10.000
09/30/2020;10:00:00 am;0.085;09/30/2020;10:00:00 am;0.002;09/30/2020;10:00:00 am;0.084;09/30/2020;10:00:00 am;-141.333;09/30/2020;10:00:00 am;62.458;09/30/2020;10:00:00 am;79.583;09/30/2020;10:00:00 am;0.000;09/30/2020;10:00:00 am;10.000
09/30/2020;11:00:00 am;0.112;09/30/2020;11:00:00 am;0.002;09/30/2020;11:00:00 am;0.111;09/30/2020;11:00:00 am;-157.542;09/30/2020;11:00:00 am;58.167;09/30/2020;11:00:00 am;76.875;09/30/2020;11:00:00 am;0.200;09/30/2020;11:00:00 am;10.708
09/30/2020;12:00:00 pm;0.137;09/30/2020;12:00:00 pm;0.004;09/30/2020;12:00:00 pm;0.135;09/30/2020;12:00:00 pm;-100.250;09/30/2020;12:00:00 pm;56.000;09/30/2020;12:00:00 pm;73.667;09/30/2020;12:00:00 pm;0.300;09/30/2020;12:00:00 pm;11.000
09/30/2020;1:00:00 pm;0.152;09/30/2020;1:00:00 pm;0.005;09/30/2020;1:00:00 pm;0.150;09/30/2020;1:00:00 pm;166.750;09/30/2020;1:00:00 pm;56.917;09/30/2020;1:00:00 pm;70.083;09/30/2020;1:00:00 pm;0.100;09/30/2020;1:00:00 pm;11.000
09/30/2020;2:00:00 pm;0.151;09/30/2020;2:00:00 pm;0.007;09/30/2020;2:00:00 pm;0.147;09/30/2020;2:00:00 pm;149.667;09/30/2020;2:00:00 pm;60.042;09/30/2020;2:00:00 pm;67.375;09/30/2020;2:00:00 pm;0.200;09/30/2020;2:00:00 pm;11.000
09/30/2020;3:00:00 pm;0.128;09/30/2020;3:00:00 pm;0.009;09/30/2020;3:00:00 pm;0.124;09/30/2020;3:00:00 pm;133.875;09/30/2020;3:00:00 pm;65.750;09/30/2020;3:00:00 pm;65.292;09/30/2020;3:00:00 pm;0.000;09/30/2020;3:00:00 pm;11.000
09/30/2020;4:00:00 pm;0.084;09/30/2020;4:00:00 pm;0.007;09/30/2020;4:00:00 pm;0.082;09/30/2020;4:00:00 pm;119.792;09/30/2020;4:00:00 pm;72.667;09/30/2020;4:00:00 pm;65.917;09/30/2020;4:00:00 pm;0.000;09/30/2020;4:00:00 pm;11.000
09/30/2020;5:00:00 pm;0.036;09/30/2020;5:00:00 pm;0.005;09/30/2020;5:00:00 pm;0.035;09/30/2020;5:00:00 pm;106.792;09/30/2020;5:00:00 pm;80.875;09/30/2020;5:00:00 pm;67.917;09/30/2020;5:00:00 pm;0.000;09/30/2020;5:00:00 pm;11.000
09/30/2020;6:00:00 pm;0.004;09/30/2020;6:00:00 pm;0.000;09/30/2020;6:00:00 pm;0.004;09/30/2020;6:00:00 pm;94.500;09/30/2020;6:00:00 pm;89.875;09/30/2020;6:00:00 pm;69.708;09/30/2020;6:00:00 pm;0.000;09/30/2020;6:00:00 pm;11.000
09/30/2020;7:00:00 pm;0.000;09/30/2020;7:00:00 pm;0.000;09/30/2020;7:00:00 pm;0.000;09/30/2020;7:00:00 pm;82.500;09/30/2020;7:00:00 pm;98.875;09/30/2020;7:00:00 pm;70.708;09/30/2020;7:00:00 pm;0.000;09/30/2020;7:00:00 pm;11.000
09/30/2020;8:00:00 pm;0.000;09/30/2020;8:00:00 pm;0.000;09/30/2020;8:00:00 pm;0.000;09/30/2020;8:00:00 pm;70.292;09/30/2020;8:00:00 pm;107.667;09/30/2020;8:00:00 pm;70.792;09/30/2020;8:00:00 pm;0.000;09/30/2020;8:00:00 pm;10.792
09/30/2020;9:00:00 pm;0.000;09/30/2020;9:00:00 pm;0.000;09/30/2020;9:00:00 pm;0.000;09/30/2020;9:00:00 pm;56.583;09/30/2020;9:00:00 pm;115.667;09/30/2020;9:00:00 pm;68.875;09/30/2020;9:00:00 pm;0.000;09/30/2020;9:00:00 pm;9.583
09/30/2020;10:00:00 pm;0.000;09/30/2020;10:00:00 pm;0.000;09/30/2020;10:00:00 pm;0.000;09/30/2020;10:00:00 pm;41.458;09/30/2020;10:00:00 pm;122.542;09/30/2020;10:00:00 pm;65.167;09/30/2020;10:00:00 pm;0.000;09/30/2020;10:00:00 pm;8.000
09/30/2020;11:00:00 pm;0.000;09/30/2020;11:00:00 pm;0.000;09/30/2020;11:00:00 pm;0.000;09/30/2020;11:00:00 pm;23.750;09/30/2020;11:00:00 pm;127.333;09/30/2020;11:00:00 pm;60.750;09/30/2020;11:00:00 pm;0.000;09/30/2020;11:00:00 pm;8.000
10/01/2020;12:00:00 am;0.000;10/01/2020;12:00:00 am;0.000;10/01/2020;12:00:00 am;0.000;10/01/2020;12:00:00 am;5.042;10/01/2020;12:00:00 am;129.708;10/01/2020;12:00:00 am;51.292;10/01/2020;12:00:00 am;0.000;10/01/2020;12:00:00 am;7.500
10/01/2020;1:00:00 am;0.000;10/01/2020;1:00:00 am;0.000;10/01/2020;1:00:00 am;0.000;10/01/2020;1:00:00 am;-13.958;10/01/2020;1:00:00 am;128.875;10/01/2020;1:00:00 am;28.542;10/01/2020;1:00:00 am;0.000;10/01/2020;1:00:00 am;8.000
10/01/2020;2:00:00 am;0.000;10/01/2020;2:00:00 am;0.000;10/01/2020;2:00:00 am;0.000;10/01/2020;2:00:00 am;-32.250;10/01/2020;2:00:00 am;125.167;10/01/2020;2:00:00 am;21.833;10/01/2020;2:00:00 am;0.000;10/01/2020;2:00:00 am;8.000
10/01/2020;3:00:00 am;0.000;10/01/2020;3:00:00 am;0.000;10/01/2020;3:00:00 am;0.000;10/01/2020;3:00:00 am;-49.125;10/01/2020;3:00:00 am;119.542;10/01/2020;3:00:00 am;14.250;10/01/2020;3:00:00 am;0.000;10/01/2020;3:00:00 am;7.292
10/01/2020;4:00:00 am;0.000;10/01/2020;4:00:00 am;0.000;10/01/2020;4:00:00 am;0.000;10/01/2020;4:00:00 am;-63.417;10/01/2020;4:00:00 am;112.333;10/01/2020;4:00:00 am;8.250;10/01/2020;4:00:00 am;0.000;10/01/2020;4:00:00 am;7.000
10/01/2020;5:00:00 am;0.000;10/01/2020;5:00:00 am;0.000;10/01/2020;5:00:00 am;0.000;10/01/2020;5:00:00 am;-76.500;10/01/2020;5:00:00 am;103.625;10/01/2020;5:00:00 am;2.458;10/01/2020;5:00:00 am;0.000;10/01/2020;5:00:00 am;7.000
10/01/2020;6:00:00 am;0.000;10/01/2020;6:00:00 am;0.000;10/01/2020;6:00:00 am;0.000;10/01/2020;6:00:00 am;-88.500;10/01/2020;6:00:00 am;94.625;10/01/2020;6:00:00 am;0.000;10/01/2020;6:00:00 am;0.000;10/01/2020;6:00:00 am;7.000
10/01/2020;7:00:00 am;0.049;10/01/2020;7:00:00 am;0.113;10/01/2020;7:00:00 am;0.029;10/01/2020;7:00:00 am;-100.500;10/01/2020;7:00:00 am;85.625;10/01/2020;7:00:00 am;0.208;10/01/2020;7:00:00 am;0.000;10/01/2020;7:00:00 am;7.000
10/01/2020;8:00:00 am;0.176;10/01/2020;8:00:00 am;0.452;10/01/2020;8:00:00 am;0.071;10/01/2020;8:00:00 am;-113.208;10/01/2020;8:00:00 am;77.333;10/01/2020;8:00:00 am;1.708;10/01/2020;8:00:00 am;0.000;10/01/2020;8:00:00 am;7.708
10/01/2020;9:00:00 am;0.306;10/01/2020;9:00:00 am;0.579;10/01/2020;9:00:00 am;0.102;10/01/2020;9:00:00 am;-126.417;10/01/2020;9:00:00 am;69.542;10/01/2020;9:00:00 am;3.000;10/01/2020;9:00:00 am;0.100;10/01/2020;9:00:00 am;8.417
10/01/2020;10:00:00 am;0.423;10/01/2020;10:00:00 am;0.704;10/01/2020;10:00:00 am;0.105;10/01/2020;10:00:00 am;-141.333;10/01/2020;10:00:00 am;63.250;10/01/2020;10:00:00 am;1.792;10/01/2020;10:00:00 am;0.300;10/01/2020;10:00:00 am;10.000
10/01/2020;11:00:00 am;0.511;10/01/2020;11:00:00 am;0.774;10/01/2020;11:00:00 am;0.105;10/01/2020;11:00:00 am;-157.542;10/01/2020;11:00:00 am;58.375;10/01/2020;11:00:00 am;0.292;10/01/2020;11:00:00 am;1.000;10/01/2020;11:00:00 am;10.708
10/01/2020;12:00:00 pm;0.547;10/01/2020;12:00:00 pm;0.796;10/01/2020;12:00:00 pm;0.106;10/01/2020;12:00:00 pm;-100.250;10/01/2020;12:00:00 pm;56.292;10/01/2020;12:00:00 pm;0.208;10/01/2020;12:00:00 pm;1.000;10/01/2020;12:00:00 pm;11.000
10/01/2020;1:00:00 pm;0.529;10/01/2020;1:00:00 pm;0.757;10/01/2020;1:00:00 pm;0.116;10/01/2020;1:00:00 pm;166.750;10/01/2020;1:00:00 pm;56.917;10/01/2020;1:00:00 pm;1.708;10/01/2020;1:00:00 pm;0.700;10/01/2020;1:00:00 pm;11.000
10/01/2020;2:00:00 pm;0.462;10/01/2020;2:00:00 pm;0.675;10/01/2020;2:00:00 pm;0.124;10/01/2020;2:00:00 pm;149.667;10/01/2020;2:00:00 pm;60.042;10/01/2020;2:00:00 pm;3.625;10/01/2020;2:00:00 pm;1.200;10/01/2020;2:00:00 pm;11.000
10/01/2020;3:00:00 pm;0.361;10/01/2020;3:00:00 pm;0.612;10/01/2020;3:00:00 pm;0.111;10/01/2020;3:00:00 pm;133.875;10/01/2020;3:00:00 pm;65.958;10/01/2020;3:00:00 pm;5.000;10/01/2020;3:00:00 pm;1.400;10/01/2020;3:00:00 pm;11.000
10/01/2020;4:00:00 pm;0.238;10/01/2020;4:00:00 pm;0.491;10/01/2020;4:00:00 pm;0.091;10/01/2020;4:00:00 pm;119.792;10/01/2020;4:00:00 pm;72.958;10/01/2020;4:00:00 pm;5.000;10/01/2020;4:00:00 pm;1.000;10/01/2020;4:00:00 pm;10.792
10/01/2020;5:00:00 pm;0.104;10/01/2020;5:00:00 pm;0.259;10/01/2020;5:00:00 pm;0.054;10/01/2020;5:00:00 pm;107.500;10/01/2020;5:00:00 pm;81.375;10/01/2020;5:00:00 pm;5.000;10/01/2020;5:00:00 pm;0.300;10/01/2020;5:00:00 pm;8.583
10/01/2020;6:00:00 pm;0.010;10/01/2020;6:00:00 pm;0.017;10/01/2020;6:00:00 pm;0.007;10/01/2020;6:00:00 pm;95.500;10/01/2020;6:00:00 pm;90.375;10/01/2020;6:00:00 pm;7.750;10/01/2020;6:00:00 pm;0.000;10/01/2020;6:00:00 pm;8.000
10/01/2020;7:00:00 pm;0.000;10/01/2020;7:00:00 pm;0.000;10/01/2020;7:00:00 pm;0.000;10/01/2020;7:00:00 pm;83.292;10/01/2020;7:00:00 pm;99.375;10/01/2020;7:00:00 pm;14.167;10/01/2020;7:00:00 pm;0.000;10/01/2020;7:00:00 pm;7.292
10/01/2020;8:00:00 pm;0.000;10/01/2020;8:00:00 pm;0.000;10/01/2020;8:00:00 pm;0.000;10/01/2020;8:00:00 pm;70.292;10/01/2020;8:00:00 pm;107.667;10/01/2020;8:00:00 pm;21.750;10/01/2020;8:00:00 pm;0.000;10/01/2020;8:00:00 pm;7.000
10/01/2020;9:00:00 pm;0.000;10/01/2020;9:00:00 pm;0.000;10/01/2020;9:00:00 pm;0.000;10/01/2020;9:00:00 pm;56.583;10/01/2020;9:00:00 pm;115.667;10/01/2020;9:00:00 pm;28.667;10/01/2020;9:00:00 pm;0.000;10/01/2020;9:00:00 pm;7.000
10/01/2020;10:00:00 pm;0.000;10/01/2020;10:00:00 pm;0.000;10/01/2020;10:00:00 pm;0.000;10/01/2020;10:00:00 pm;41.458;10/01/2020;10:00:00 pm;122.750;10/01/2020;10:00:00 pm;34.833;10/01/2020;10:00:00 pm;0.000;10/01/2020;10:00:00 pm;7.000
10/01/2020;11:00:00 pm;0.000;10/01/2020;11:00:00 pm;0.000;10/01/2020;11:00:00 pm;0.000;10/01/2020;11:00:00 pm;23.750;10/01/2020;11:00:00 pm;127.625;10/01/2020;11:00:00 pm;38.625;10/01/2020;11:00:00 pm;0.000;10/01/2020;11:00:00 pm;7.000
10/02/2020;12:00:00 am;0.000;10/02/2020;12:00:00 am;0.000;10/02/2020;12:00:00 am;0.000;10/02/2020;12:00:00 am;4.833;10/02/2020;12:00:00 am;129.708;10/02/2020;12:00:00 am;40.708;10/02/2020;12:00:00 am;0.000;10/02/2020;12:00:00 am;7.000
10/02/2020;1:00:00 am;0.000;10/02/2020;1:00:00 am;0.000;10/02/2020;1:00:00 am;0.000;10/02/2020;1:00:00 am;-14.458;10/02/2020;1:00:00 am;129.083;10/02/2020;1:00:00 am;41.417;10/02/2020;1:00:00 am;0.000;10/02/2020;1:00:00 am;7.000
10/02/2020;2:00:00 am;0.000;10/02/2020;2:00:00 am;0.000;10/02/2020;2:00:00 am;0.000;10/02/2020;2:00:00 am;-33.042;10/02/2020;2:00:00 am;125.958;10/02/2020;2:00:00 am;43.000;10/02/2020;2:00:00 am;0.000;10/02/2020;2:00:00 am;7.708
10/02/2020;3:00:00 am;0.000;10/02/2020;3:00:00 am;0.000;10/02/2020;3:00:00 am;0.000;10/02/2020;3:00:00 am;-49.125;10/02/2020;3:00:00 am;120.042;10/02/2020;3:00:00 am;43.708;10/02/2020;3:00:00 am;0.000;10/02/2020;3:00:00 am;8.000
10/02/2020;4:00:00 am;0.000;10/02/2020;4:00:00 am;0.000;10/02/2020;4:00:00 am;0.000;10/02/2020;4:00:00 am;-63.417;10/02/2020;4:00:00 am;112.333;10/02/2020;4:00:00 am;44.208;10/02/2020;4:00:00 am;0.000;10/02/2020;4:00:00 am;8.000
10/02/2020;5:00:00 am;0.000;10/02/2020;5:00:00 am;0.000;10/02/2020;5:00:00 am;0.000;10/02/2020;5:00:00 am;-76.500;10/02/2020;5:00:00 am;104.125;10/02/2020;5:00:00 am;45.708;10/02/2020;5:00:00 am;0.000;10/02/2020;5:00:00 am;8.000
10/02/2020;6:00:00 am;0.000;10/02/2020;6:00:00 am;0.000;10/02/2020;6:00:00 am;0.000;10/02/2020;6:00:00 am;-88.500;10/02/2020;6:00:00 am;95.125;10/02/2020;6:00:00 am;46.208;10/02/2020;6:00:00 am;0.000;10/02/2020;6:00:00 am;8.000
10/02/2020;7:00:00 am;0.021;10/02/2020;7:00:00 am;0.006;10/02/2020;7:00:00 am;0.020;10/02/2020;7:00:00 am;-100.708;10/02/2020;7:00:00 am;86.125;10/02/2020;7:00:00 am;47.417;10/02/2020;7:00:00 am;0.000;10/02/2020;7:00:00 am;8.000
10/02/2020;8:00:00 am;0.083;10/02/2020;8:00:00 am;0.021;10/02/2020;8:00:00 am;0.078;10/02/2020;8:00:00 am;-113.500;10/02/2020;8:00:00 am;77.333;10/02/2020;8:00:00 am;49.208;10/02/2020;8:00:00 am;0.000;10/02/2020;8:00:00 am;9.417
10/02/2020;9:00:00 am;0.147;10/02/2020;9:00:00 am;0.025;10/02/2020;9:00:00 am;0.138;10/02/2020;9:00:00 am;-126.417;10/02/2020;9:00:00 am;69.542;10/02/2020;9:00:00 am;50.000;10/02/2020;9:00:00 am;0.000;10/02/2020;9:00:00 am;10.000
10/02/2020;10:00:00 am;0.203;10/02/2020;10:00:00 am;0.029;10/02/2020;10:00:00 am;0.189;10/02/2020;10:00:00 am;-141.333;10/02/2020;10:00:00 am;63.250;10/02/2020;10:00:00 am;50.500;10/02/2020;10:00:00 am;0.000;10/02/2020;10:00:00 am;10.708
10/02/2020;11:00:00 am;0.247;10/02/2020;11:00:00 am;0.034;10/02/2020;11:00:00 am;0.230;10/02/2020;11:00:00 am;-158.042;10/02/2020;11:00:00 am;58.375;10/02/2020;11:00:00 am;49.375;10/02/2020;11:00:00 am;0.100;10/02/2020;11:00:00 am;10.500
10/02/2020;12:00:00 pm;0.276;10/02/2020;12:00:00 pm;0.044;10/02/2020;12:00:00 pm;0.251;10/02/2020;12:00:00 pm;-100.250;10/02/2020;12:00:00 pm;57.000;10/02/2020;12:00:00 pm;46.292;10/02/2020;12:00:00 pm;0.200;10/02/2020;12:00:00 pm;10.792
10/02/2020;1:00:00 pm;0.269;10/02/2020;1:00:00 pm;0.041;10/02/2020;1:00:00 pm;0.247;10/02/2020;1:00:00 pm;166.750;10/02/2020;1:00:00 pm;57.417;10/02/2020;1:00:00 pm;47.333;10/02/2020;1:00:00 pm;0.400;10/02/2020;1:00:00 pm;10.000
10/02/2020;2:00:00 pm;0.222;10/02/2020;2:00:00 pm;0.029;10/02/2020;2:00:00 pm;0.207;10/02/2020;2:00:00 pm;149.667;10/02/2020;2:00:00 pm;60.833;10/02/2020;2:00:00 pm;51.333;10/02/2020;2:00:00 pm;0.200;10/02/2020;2:00:00 pm;10.708
10/02/2020;3:00:00 pm;0.165;10/02/2020;3:00:00 pm;0.022;10/02/2020;3:00:00 pm;0.156;10/02/2020;3:00:00 pm;134.375;10/02/2020;3:00:00 pm;65.958;10/02/2020;3:00:00 pm;54.708;10/02/2020;3:00:00 pm;0.200;10/02/2020;3:00:00 pm;11.000
10/02/2020;4:00:00 pm;0.111;10/02/2020;4:00:00 pm;0.023;10/02/2020;4:00:00 pm;0.104;10/02/2020;4:00:00 pm;120.292;10/02/2020;4:00:00 pm;73.667;10/02/2020;4:00:00 pm;53.167;10/02/2020;4:00:00 pm;0.300;10/02/2020;4:00:00 pm;11.000
10/02/2020;5:00:00 pm;0.049;10/02/2020;5:00:00 pm;0.016;10/02/2020;5:00:00 pm;0.046;10/02/2020;5:00:00 pm;107.500;10/02/2020;5:00:00 pm;81.667;10/02/2020;5:00:00 pm;50.292;10/02/2020;5:00:00 pm;0.100;10/02/2020;5:00:00 pm;11.000
10/02/2020;6:00:00 pm;0.005;10/02/2020;6:00:00 pm;0.001;10/02/2020;6:00:00 pm;0.004;10/02/2020;6:00:00 pm;95.500;10/02/2020;6:00:00 pm;90.375;10/02/2020;6:00:00 pm;50.708;10/02/2020;6:00:00 pm;0.000;10/02/2020;6:00:00 pm;11.000
10/02/2020;7:00:00 pm;0.000;10/02/2020;7:00:00 pm;0.000;10/02/2020;7:00:00 pm;0.000;10/02/2020;7:00:00 pm;83.500;10/02/2020;7:00:00 pm;99.375;10/02/2020;7:00:00 pm;52.417;10/02/2020;7:00:00 pm;0.000;10/02/2020;7:00:00 pm;11.000
10/02/2020;8:00:00 pm;0.000;10/02/2020;8:00:00 pm;0.000;10/02/2020;8:00:00 pm;0.000;10/02/2020;8:00:00 pm;70.583;10/02/2020;8:00:00 pm;108.375;10/02/2020;8:00:00 pm;53.500;10/02/2020;8:00:00 pm;0.000;10/02/2020;8:00:00 pm;11.000
10/02/2020;9:00:00 pm;0.000;10/02/2020;9:00:00 pm;0.000;10/02/2020;9:00:00 pm;0.000;10/02/2020;9:00:00 pm;56.583;10/02/2020;9:00:00 pm;116.458;10/02/2020;9:00:00 pm;52.583;10/02/2020;9:00:00 pm;0.000;10/02/2020;9:00:00 pm;11.000
