PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ghi,Zenith
2020-06-11T21:00:00Z,2020-06-11T20:00:00Z,PT60M,10.4,48,91.6,0,0,0,90
2020-06-11T22:00:00Z,2020-06-11T21:00:00Z,PT60M,10.4,36,61.8,0,0,0,96
2020-06-11T23:00:00Z,2020-06-11T22:00:00Z,PT60M,10.6,23,69.8,0,0,0,101
2020-06-12T00:00:00Z,2020-06-11T23:00:00Z,PT60M,10.8,9,55.6,0,0,0,103
2020-06-12T01:00:00Z,2020-06-12T00:00:00Z,PT60M,11.0,-5,53.1,0,0,0,104
2020-06-12T02:00:00Z,2020-06-12T01:00:00Z,PT60M,11.4,-19,34.7,0,0,0,102
2020-06-12T03:00:00Z,2020-06-12T02:00:00Z,PT60M,11.9,-33,37.4,0,0,0,98
2020-06-12T04:00:00Z,2020-06-12T03:00:00Z,PT60M,12.1,-45,57.9,1,0,1,92
2020-06-12T05:00:00Z,2020-06-12T04:00:00Z,PT60M,12.3,-57,55.6,15,0,15,85
2020-06-12T06:00:00Z,2020-06-12T05:00:00Z,PT60M,12.6,-68,82.8,29,0,29,77
2020-06-12T07:00:00Z,2020-06-12T06:00:00Z,PT60M,12.9,-80,74.4,79,0,79,68
2020-06-12T08:00:00Z,2020-06-12T07:00:00Z,PT60M,13.8,-91,55.8,204,0,204,60
2020-06-12T09:00:00Z,2020-06-12T08:00:00Z,PT60M,15.4,-104,32.7,351,83,406,51
2020-06-12T10:00:00Z,2020-06-12T09:00:00Z,PT60M,16.7,-120,14.8,314,403,610,42
2020-06-12T11:00:00Z,2020-06-12T10:00:00Z,PT60M,17.7,-139,55.8,349,3,351,35
2020-06-12T12:00:00Z,2020-06-12T11:00:00Z,PT60M,16.8,-163,70.3,251,0,251,31
2020-06-12T13:00:00Z,2020-06-12T12:00:00Z,PT60M,14.8,170,76.7,197,0,197,30
2020-06-12T14:00:00Z,2020-06-12T13:00:00Z,PT60M,15.0,145,75.2,200,0,200,34
2020-06-12T15:00:00Z,2020-06-12T14:00:00Z,PT60M,16.1,124,62.8,275,0,275,40
2020-06-12T16:00:00Z,2020-06-12T15:00:00Z,PT60M,16.0,108,61.8,238,0,238,48
2020-06-12T17:00:00Z,2020-06-12T16:00:00Z,PT60M,15.5,95,67.6,159,0,159,57
2020-06-12T18:00:00Z,2020-06-12T17:00:00Z,PT60M,15.5,83,75.2,84,0,84,66
2020-06-12T19:00:00Z,2020-06-12T18:00:00Z,PT60M,14.9,71,81.1,34,0,34,75
2020-06-12T20:00:00Z,2020-06-12T19:00:00Z,PT60M,14.1,60,65.9,19,0,19,83
2020-06-12T21:00:00Z,2020-06-12T20:00:00Z,PT60M,13.7,48,66.5,2,0,2,90
2020-06-12T22:00:00Z,2020-06-12T21:00:00Z,PT60M,13.5,36,90.2,0,0,0,96
2020-06-12T23:00:00Z,2020-06-12T22:00:00Z,PT60M,13.3,23,70.0,0,0,0,101
2020-06-13T00:00:00Z,2020-06-12T23:00:00Z,PT60M,13.2,9,81.4,0,0,0,103
2020-06-13T01:00:00Z,2020-06-13T00:00:00Z,PT60M,13.1,-5,90.8,0,0,0,104
2020-06-13T02:00:00Z,2020-06-13T01:00:00Z,PT60M,13.1,-19,85.9,0,0,0,102
2020-06-13T03:00:00Z,2020-06-13T02:00:00Z,PT60M,13.0,-32,78.3,0,0,0,98
2020-06-13T04:00:00Z,2020-06-13T03:00:00Z,PT60M,12.9,-45,96.6,0,0,0,92
2020-06-13T05:00:00Z,2020-06-13T04:00:00Z,PT60M,13.1,-57,92.0,5,0,5,85
2020-06-13T06:00:00Z,2020-06-13T05:00:00Z,PT60M,13.7,-68,82.2,33,0,33,77
2020-06-13T07:00:00Z,2020-06-13T06:00:00Z,PT60M,14.4,-80,41.6,182,0,182,68
2020-06-13T08:00:00Z,2020-06-13T07:00:00Z,PT60M,15.2,-91,45.7,250,0,250,60
2020-06-13T09:00:00Z,2020-06-13T08:00:00Z,PT60M,16.5,-104,27.0,331,176,445,51
2020-06-13T10:00:00Z,2020-06-13T09:00:00Z,PT60M,17.6,-119,26.9,404,173,532,42
2020-06-13T11:00:00Z,2020-06-13T10:00:00Z,PT60M,18.1,-139,31.4,480,95,557,35
2020-06-13T12:00:00Z,2020-06-13T11:00:00Z,PT60M,18.5,-163,36.0,530,26,552,31
2020-06-13T13:00:00Z,2020-06-13T12:00:00Z,PT60M,19.0,170,41.0,471,46,510,30
2020-06-13T14:00:00Z,2020-06-13T13:00:00Z,PT60M,19.8,145,33.4,400,182,551,34
2020-06-13T15:00:00Z,2020-06-13T14:00:00Z,PT60M,20.4,124,49.8,350,37,380,40
2020-06-13T16:00:00Z,2020-06-13T15:00:00Z,PT60M,20.3,108,39.4,276,171,387,48
2020-06-13T17:00:00Z,2020-06-13T16:00:00Z,PT60M,19.4,95,25.5,224,276,381,57
2020-06-13T18:00:00Z,2020-06-13T17:00:00Z,PT60M,18.3,83,34.4,195,92,236,66
2020-06-13T19:00:00Z,2020-06-13T18:00:00Z,PT60M,17.2,71,18.3,96,272,172,75
2020-06-13T20:00:00Z,2020-06-13T19:00:00Z,PT60M,15.9,60,53.6,33,0,33,83
2020-06-13T21:00:00Z,2020-06-13T20:00:00Z,PT60M,14.5,48,64.5,3,0,3,90
2020-06-13T22:00:00Z,2020-06-13T21:00:00Z,PT60M,13.5,36,64.1,0,0,0,96
2020-06-13T23:00:00Z,2020-06-13T22:00:00Z,PT60M,13.2,23,37.8,0,0,0,101
2020-06-14T00:00:00Z,2020-06-13T23:00:00Z,PT60M,12.9,9,5.6,0,0,0,103
2020-06-14T01:00:00Z,2020-06-14T00:00:00Z,PT60M,12.6,-5,0.0,0,0,0,104
2020-06-14T02:00:00Z,2020-06-14T01:00:00Z,PT60M,12.1,-19,10.8,0,0,0,102
2020-06-14T03:00:00Z,2020-06-14T02:00:00Z,PT60M,11.8,-32,4.2,0,0,0,98
2020-06-14T04:00:00Z,2020-06-14T03:00:00Z,PT60M,11.5,-45,5.7,1,2,1,92
2020-06-14T05:00:00Z,2020-06-14T04:00:00Z,PT60M,11.7,-57,42.3,23,3,23,85
2020-06-14T06:00:00Z,2020-06-14T05:00:00Z,PT60M,12.9,-68,72.9,44,0,44,77
2020-06-14T07:00:00Z,2020-06-14T06:00:00Z,PT60M,14.1,-80,72.7,85,0,85,68
2020-06-14T08:00:00Z,2020-06-14T07:00:00Z,PT60M,15.2,-91,60.1,186,0,186,59
2020-06-14T09:00:00Z,2020-06-14T08:00:00Z,PT60M,16.3,-104,64.7,212,0,212,51
2020-06-14T10:00:00Z,2020-06-14T09:00:00Z,PT60M,17.2,-119,48.6,345,29,366,42
2020-06-14T11:00:00Z,2020-06-14T10:00:00Z,PT60M,18.1,-139,46.2,417,19,433,35
2020-06-14T12:00:00Z,2020-06-14T11:00:00Z,PT60M,18.7,-163,9.8,296,547,766,31
2020-06-14T13:00:00Z,2020-06-14T12:00:00Z,PT60M,19.0,170,28.1,484,144,608,30
2020-06-14T14:00:00Z,2020-06-14T13:00:00Z,PT60M,19.1,145,35.1,485,47,523,34
2020-06-14T15:00:00Z,2020-06-14T14:00:00Z,PT60M,19.0,124,23.5,328,302,559,40
2020-06-14T16:00:00Z,2020-06-14T15:00:00Z,PT60M,19.0,108,19.7,310,273,501,48
2020-06-14T17:00:00Z,2020-06-14T16:00:00Z,PT60M,18.9,95,56.1,214,0,214,57
2020-06-14T18:00:00Z,2020-06-14T17:00:00Z,PT60M,18.5,83,72.5,92,0,92,66
2020-06-14T19:00:00Z,2020-06-14T18:00:00Z,PT60M,17.9,71,69.6,60,0,60,75
2020-06-14T20:00:00Z,2020-06-14T19:00:00Z,PT60M,16.5,60,71.9,16,0,16,83
2020-06-14T21:00:00Z,2020-06-14T20:00:00Z,PT60M,14.7,48,59.7,2,0,2,90
2020-06-14T22:00:00Z,2020-06-14T21:00:00Z,PT60M,13.7,36,51.4,0,0,0,96
2020-06-14T23:00:00Z,2020-06-14T22:00:00Z,PT60M,13.2,23,50.8,0,0,0,101
2020-06-15T00:00:00Z,2020-06-14T23:00:00Z,PT60M,12.8,9,54.2,0,0,0,103
2020-06-15T01:00:00Z,2020-06-15T00:00:00Z,PT60M,12.5,-5,19.7,0,0,0,103
2020-06-15T02:00:00Z,2020-06-15T01:00:00Z,PT60M,12.3,-19,37.3,0,0,0,102
2020-06-15T03:00:00Z,2020-06-15T02:00:00Z,PT60M,12.1,-32,17.6,0,0,0,98
2020-06-15T04:00:00Z,2020-06-15T03:00:00Z,PT60M,12.1,-45,49.4,0,0,0,92
2020-06-15T05:00:00Z,2020-06-15T04:00:00Z,PT60M,12.6,-57,46.1,24,0,24,85
2020-06-15T06:00:00Z,2020-06-15T05:00:00Z,PT60M,13.5,-68,49.8,78,0,78,77
2020-06-15T07:00:00Z,2020-06-15T06:00:00Z,PT60M,14.2,-79,71.9,83,0,83,68
2020-06-15T08:00:00Z,2020-06-15T07:00:00Z,PT60M,14.7,-91,64.3,161,0,161,59
2020-06-15T09:00:00Z,2020-06-15T08:00:00Z,PT60M,15.3,-104,62.6,224,0,224,51
2020-06-15T10:00:00Z,2020-06-15T09:00:00Z,PT60M,16.0,-119,56.1,314,0,314,42
2020-06-15T11:00:00Z,2020-06-15T10:00:00Z,PT60M,16.6,-138,44.8,438,7,444,35
2020-06-15T12:00:00Z,2020-06-15T11:00:00Z,PT60M,17.5,-162,13.6,341,457,736,31
2020-06-15T13:00:00Z,2020-06-15T12:00:00Z,PT60M,18.5,170,0.0,171,789,853,30
2020-06-15T14:00:00Z,2020-06-15T13:00:00Z,PT60M,19.3,145,0.0,169,776,815,34
2020-06-15T15:00:00Z,2020-06-15T14:00:00Z,PT60M,19.6,124,3.8,209,653,711,40
2020-06-15T16:00:00Z,2020-06-15T15:00:00Z,PT60M,19.6,108,5.7,217,558,589,48
2020-06-15T17:00:00Z,2020-06-15T16:00:00Z,PT60M,19.5,95,36.1,181,239,321,57
2020-06-15T18:00:00Z,2020-06-15T17:00:00Z,PT60M,19.0,83,42.8,194,0,194,66
2020-06-15T19:00:00Z,2020-06-15T18:00:00Z,PT60M,18.4,71,34.7,124,0,124,75
2020-06-15T20:00:00Z,2020-06-15T19:00:00Z,PT60M,16.9,60,29.0,49,17,51,83
2020-06-15T21:00:00Z,2020-06-15T20:00:00Z,PT60M,14.8,49,74.1,1,0,1,90
2020-06-15T22:00:00Z,2020-06-15T21:00:00Z,PT60M,13.7,36,58.9,0,0,0,96
2020-06-15T23:00:00Z,2020-06-15T22:00:00Z,PT60M,13.4,23,73.7,0,0,0,101
2020-06-16T00:00:00Z,2020-06-15T23:00:00Z,PT60M,13.1,9,79.4,0,0,0,103
2020-06-16T01:00:00Z,2020-06-16T00:00:00Z,PT60M,12.6,-5,83.7,0,0,0,103
2020-06-16T02:00:00Z,2020-06-16T01:00:00Z,PT60M,12.2,-19,73.1,0,0,0,102
2020-06-16T03:00:00Z,2020-06-16T02:00:00Z,PT60M,11.9,-32,35.8,0,0,0,98
2020-06-16T04:00:00Z,2020-06-16T03:00:00Z,PT60M,11.7,-45,34.6,0,0,0,92
2020-06-16T05:00:00Z,2020-06-16T04:00:00Z,PT60M,12.1,-57,64.0,12,0,12,85
2020-06-16T06:00:00Z,2020-06-16T05:00:00Z,PT60M,13.3,-68,74.9,38,0,38,77
2020-06-16T07:00:00Z,2020-06-16T06:00:00Z,PT60M,14.6,-79,54.2,137,0,137,68
2020-06-16T08:00:00Z,2020-06-16T07:00:00Z,PT60M,15.7,-91,51.1,218,0,218,59
2020-06-16T09:00:00Z,2020-06-16T08:00:00Z,PT60M,16.9,-104,51.2,288,0,288,51
2020-06-16T10:00:00Z,2020-06-16T09:00:00Z,PT60M,17.7,-119,50.9,345,0,345,42
2020-06-16T11:00:00Z,2020-06-16T10:00:00Z,PT60M,18.4,-138,40.0,476,0,476,35
2020-06-16T12:00:00Z,2020-06-16T11:00:00Z,PT60M,18.8,-162,41.3,492,0,492,31
2020-06-16T13:00:00Z,2020-06-16T12:00:00Z,PT60M,19.0,170,48.8,430,1,431,30
2020-06-16T14:00:00Z,2020-06-16T13:00:00Z,PT60M,19.4,145,57.9,336,0,336,34
2020-06-16T15:00:00Z,2020-06-16T14:00:00Z,PT60M,19.5,124,45.2,362,40,392,40
2020-06-16T16:00:00Z,2020-06-16T15:00:00Z,PT60M,19.4,108,59.7,246,0,246,48
2020-06-16T17:00:00Z,2020-06-16T16:00:00Z,PT60M,19.2,95,33.6,300,14,307,57
2020-06-16T18:00:00Z,2020-06-16T17:00:00Z,PT60M,18.8,83,39.0,176,61,203,66
2020-06-16T19:00:00Z,2020-06-16T18:00:00Z,PT60M,18.0,72,65.9,65,0,65,75
2020-06-16T20:00:00Z,2020-06-16T19:00:00Z,PT60M,16.7,60,75.3,14,0,14,83
2020-06-16T21:00:00Z,2020-06-16T20:00:00Z,PT60M,15.3,49,79.8,1,0,1,90
2020-06-16T22:00:00Z,2020-06-16T21:00:00Z,PT60M,14.6,36,95.4,0,0,0,96
2020-06-16T23:00:00Z,2020-06-16T22:00:00Z,PT60M,14.1,23,95.1,0,0,0,101
2020-06-17T00:00:00Z,2020-06-16T23:00:00Z,PT60M,13.3,9,96.7,0,0,0,103
2020-06-17T01:00:00Z,2020-06-17T00:00:00Z,PT60M,12.5,-5,25.6,0,0,0,103
2020-06-17T02:00:00Z,2020-06-17T01:00:00Z,PT60M,12.0,-19,16.1,0,0,0,102
2020-06-17T03:00:00Z,2020-06-17T02:00:00Z,PT60M,11.6,-32,54.9,0,0,0,98
2020-06-17T04:00:00Z,2020-06-17T03:00:00Z,PT60M,11.3,-45,40.5,1,0,1,92
2020-06-17T05:00:00Z,2020-06-17T04:00:00Z,PT60M,11.8,-57,48.9,20,0,20,85
2020-06-17T06:00:00Z,2020-06-17T05:00:00Z,PT60M,13.2,-68,65.3,52,0,52,77
2020-06-17T07:00:00Z,2020-06-17T06:00:00Z,PT60M,14.6,-79,65.9,103,0,103,68
2020-06-17T08:00:00Z,2020-06-17T07:00:00Z,PT60M,15.7,-91,65.7,155,0,155,59
2020-06-17T09:00:00Z,2020-06-17T08:00:00Z,PT60M,16.8,-104,57.5,252,0,252,51
2020-06-17T10:00:00Z,2020-06-17T09:00:00Z,PT60M,17.6,-119,43.3,402,3,404,42
2020-06-17T11:00:00Z,2020-06-17T10:00:00Z,PT60M,18.5,-138,49.4,405,0,405,35
2020-06-17T12:00:00Z,2020-06-17T11:00:00Z,PT60M,19.0,-162,37.9,526,0,526,31
2020-06-17T13:00:00Z,2020-06-17T12:00:00Z,PT60M,19.2,170,28.9,509,109,604,30
2020-06-17T14:00:00Z,2020-06-17T13:00:00Z,PT60M,19.4,145,22.5,427,239,628,33
2020-06-17T15:00:00Z,2020-06-17T14:00:00Z,PT60M,19.6,124,20.5,381,260,581,40
2020-06-17T16:00:00Z,2020-06-17T15:00:00Z,PT60M,19.6,108,54.8,282,1,282,48
2020-06-17T17:00:00Z,2020-06-17T16:00:00Z,PT60M,19.2,95,75.6,117,0,117,57
2020-06-17T18:00:00Z,2020-06-17T17:00:00Z,PT60M,18.4,83,85.1,49,0,49,66
2020-06-17T19:00:00Z,2020-06-17T18:00:00Z,PT60M,17.3,72,81.0,33,0,33,74
2020-06-17T20:00:00Z,2020-06-17T19:00:00Z,PT60M,16.0,60,72.6,18,0,18,83
2020-06-17T21:00:00Z,2020-06-17T20:00:00Z,PT60M,15.2,49,77.4,0,0,0,90
2020-06-17T22:00:00Z,2020-06-17T21:00:00Z,PT60M,14.7,36,61.6,0,0,0,96
2020-06-17T23:00:00Z,2020-06-17T22:00:00Z,PT60M,14.1,23,79.4,0,0,0,101
2020-06-18T00:00:00Z,2020-06-17T23:00:00Z,PT60M,13.2,9,76.7,0,0,0,103
2020-06-18T01:00:00Z,2020-06-18T00:00:00Z,PT60M,12.7,-5,76.9,0,0,0,103
2020-06-18T02:00:00Z,2020-06-18T01:00:00Z,PT60M,12.3,-19,86.5,0,0,0,102
2020-06-18T03:00:00Z,2020-06-18T02:00:00Z,PT60M,11.9,-32,87.4,0,0,0,98
2020-06-18T04:00:00Z,2020-06-18T03:00:00Z,PT60M,11.8,-45,91.4,0,0,0,92
2020-06-18T05:00:00Z,2020-06-18T04:00:00Z,PT60M,12.4,-57,86.6,5,0,5,85
2020-06-18T06:00:00Z,2020-06-18T05:00:00Z,PT60M,13.0,-68,92.3,11,0,11,77
2020-06-18T07:00:00Z,2020-06-18T06:00:00Z,PT60M,13.4,-79,91.0,24,0,24,68
2020-06-18T08:00:00Z,2020-06-18T07:00:00Z,PT60M,13.3,-91,90.5,42,0,42,60
2020-06-18T09:00:00Z,2020-06-18T08:00:00Z,PT60M,13.2,-104,87.3,74,0,74,51
2020-06-18T10:00:00Z,2020-06-18T09:00:00Z,PT60M,13.3,-119,75.7,168,0,168,42
2020-06-18T11:00:00Z,2020-06-18T10:00:00Z,PT60M,13.4,-138,78.5,166,0,166,35
2020-06-18T12:00:00Z,2020-06-18T11:00:00Z,PT60M,13.3,-162,80.5,161,0,161,31
2020-06-18T13:00:00Z,2020-06-18T12:00:00Z,PT60M,12.8,171,78.4,179,0,179,30
2020-06-18T14:00:00Z,2020-06-18T13:00:00Z,PT60M,12.4,145,76.0,192,0,192,33
2020-06-18T15:00:00Z,2020-06-18T14:00:00Z,PT60M,12.1,124,75.1,180,0,180,40
2020-06-18T16:00:00Z,2020-06-18T15:00:00Z,PT60M,12.1,108,70.5,182,0,182,48
2020-06-18T17:00:00Z,2020-06-18T16:00:00Z,PT60M,12.3,95,64.1,174,0,174,57
2020-06-18T18:00:00Z,2020-06-18T17:00:00Z,PT60M,12.6,83,64.2,124,0,124,66
2020-06-18T19:00:00Z,2020-06-18T18:00:00Z,PT60M,13.0,72,65.8,66,0,66,74
2020-06-18T20:00:00Z,2020-06-18T19:00:00Z,PT60M,13.0,60,57.0,32,0,32,83
2020-06-18T21:00:00Z,2020-06-18T20:00:00Z,PT60M,12.3,49,47.4,3,0,3,90
2020-06-18T22:00:00Z,2020-06-18T21:00:00Z,PT60M,11.6,36,26.2,0,0,0,96
2020-06-18T23:00:00Z,2020-06-18T22:00:00Z,PT60M,11.2,23,21.0,0,0,0,100
2020-06-19T00:00:00Z,2020-06-18T23:00:00Z,PT60M,10.9,9,45.5,0,0,0,103
2020-06-19T01:00:00Z,2020-06-19T00:00:00Z,PT60M,10.4,-5,62.5,0,0,0,103
2020-06-19T02:00:00Z,2020-06-19T01:00:00Z,PT60M,10.1,-19,50.9,0,0,0,102
2020-06-19T03:00:00Z,2020-06-19T02:00:00Z,PT60M,10.0,-32,44.9,0,0,0,98
2020-06-19T04:00:00Z,2020-06-19T03:00:00Z,PT60M,10.2,-45,72.4,1,0,1,92
2020-06-19T05:00:00Z,2020-06-19T04:00:00Z,PT60M,10.8,-57,51.1,16,18,18,85
2020-06-19T06:00:00Z,2020-06-19T05:00:00Z,PT60M,11.7,-68,78.3,32,0,32,77
2020-06-19T07:00:00Z,2020-06-19T06:00:00Z,PT60M,12.5,-79,59.2,128,0,128,68
2020-06-19T08:00:00Z,2020-06-19T07:00:00Z,PT60M,13.2,-91,73.6,120,0,120,60
2020-06-19T09:00:00Z,2020-06-19T08:00:00Z,PT60M,13.8,-104,72.8,160,0,160,51
2020-06-19T10:00:00Z,2020-06-19T09:00:00Z,PT60M,14.1,-119,65.7,243,0,243,42
2020-06-19T11:00:00Z,2020-06-19T10:00:00Z,PT60M,14.1,-138,71.5,228,0,228,35
2020-06-19T12:00:00Z,2020-06-19T11:00:00Z,PT60M,13.5,-162,71.3,244,0,244,31
2020-06-19T13:00:00Z,2020-06-19T12:00:00Z,PT60M,12.5,171,70.9,250,0,250,30
2020-06-19T14:00:00Z,2020-06-19T13:00:00Z,PT60M,11.8,145,66.9,272,0,272,33
2020-06-19T15:00:00Z,2020-06-19T14:00:00Z,PT60M,10.9,125,53.4,350,0,350,40
2020-06-19T16:00:00Z,2020-06-19T15:00:00Z,PT60M,10.8,108,52.3,310,0,310,48
2020-06-19T17:00:00Z,2020-06-19T16:00:00Z,PT60M,11.5,95,57.2,217,0,217,57
2020-06-19T18:00:00Z,2020-06-19T17:00:00Z,PT60M,11.8,83,52.1,175,0,175,66
2020-06-19T19:00:00Z,2020-06-19T18:00:00Z,PT60M,11.9,72,53.6,100,0,100,74
2020-06-19T20:00:00Z,2020-06-19T19:00:00Z,PT60M,11.5,60,52.1,39,0,39,83
2020-06-19T21:00:00Z,2020-06-19T20:00:00Z,PT60M,10.7,49,55.8,4,0,4,90
2020-06-19T22:00:00Z,2020-06-19T21:00:00Z,PT60M,10.2,36,54.6,0,0,0,96
2020-06-19T23:00:00Z,2020-06-19T22:00:00Z,PT60M,9.8,23,31.8,0,0,0,100
2020-06-20T00:00:00Z,2020-06-19T23:00:00Z,PT60M,9.2,9,5.2,0,0,0,103
2020-06-20T01:00:00Z,2020-06-20T00:00:00Z,PT60M,8.9,-5,0.0,0,0,0,103
2020-06-20T02:00:00Z,2020-06-20T01:00:00Z,PT60M,8.7,-19,0.0,0,0,0,101
2020-06-20T03:00:00Z,2020-06-20T02:00:00Z,PT60M,8.4,-32,0.0,0,0,0,98
2020-06-20T04:00:00Z,2020-06-20T03:00:00Z,PT60M,8.1,-45,1.4,1,3,1,92
2020-06-20T05:00:00Z,2020-06-20T04:00:00Z,PT60M,8.4,-57,14.3,32,94,40,85
2020-06-20T06:00:00Z,2020-06-20T05:00:00Z,PT60M,10.0,-68,57.8,72,0,72,77
2020-06-20T07:00:00Z,2020-06-20T06:00:00Z,PT60M,12.0,-79,34.6,121,240,221,68
2020-06-20T08:00:00Z,2020-06-20T07:00:00Z,PT60M,13.5,-91,36.5,240,123,295,60
2020-06-20T09:00:00Z,2020-06-20T08:00:00Z,PT60M,14.8,-104,46.2,331,0,331,51
2020-06-20T10:00:00Z,2020-06-20T09:00:00Z,PT60M,15.9,-119,46.3,394,0,394,42
2020-06-20T11:00:00Z,2020-06-20T10:00:00Z,PT60M,17.1,-138,30.1,435,169,572,35
2020-06-20T12:00:00Z,2020-06-20T11:00:00Z,PT60M,17.9,-162,31.0,355,281,599,31
2020-06-20T13:00:00Z,2020-06-20T12:00:00Z,PT60M,18.1,171,30.0,345,303,608,30
2020-06-20T14:00:00Z,2020-06-20T13:00:00Z,PT60M,17.9,145,8.3,253,606,760,33
2020-06-20T15:00:00Z,2020-06-20T14:00:00Z,PT60M,17.8,125,24.6,328,310,565,40
2020-06-20T16:00:00Z,2020-06-20T15:00:00Z,PT60M,17.5,108,19.0,290,338,520,48
2020-06-20T17:00:00Z,2020-06-20T16:00:00Z,PT60M,17.5,95,46.2,245,48,273,57
2020-06-20T18:00:00Z,2020-06-20T17:00:00Z,PT60M,17.5,83,54.9,159,0,159,66
2020-06-20T19:00:00Z,2020-06-20T18:00:00Z,PT60M,16.6,72,44.1,114,26,121,74
2020-06-20T20:00:00Z,2020-06-20T19:00:00Z,PT60M,15.5,60,68.5,26,0,26,83
2020-06-20T21:00:00Z,2020-06-20T20:00:00Z,PT60M,14.3,49,91.1,1,0,1,90
2020-06-20T22:00:00Z,2020-06-20T21:00:00Z,PT60M,13.4,36,85.6,0,0,0,96
2020-06-20T23:00:00Z,2020-06-20T22:00:00Z,PT60M,13.0,23,96.4,0,0,0,100
2020-06-21T00:00:00Z,2020-06-20T23:00:00Z,PT60M,12.9,9,95.6,0,0,0,103
2020-06-21T01:00:00Z,2020-06-21T00:00:00Z,PT60M,12.6,-5,96.6,0,0,0,103
2020-06-21T02:00:00Z,2020-06-21T01:00:00Z,PT60M,11.7,-19,95.6,0,0,0,101
2020-06-21T03:00:00Z,2020-06-21T02:00:00Z,PT60M,10.9,-32,69.8,0,0,0,98
2020-06-21T04:00:00Z,2020-06-21T03:00:00Z,PT60M,11.0,-45,95.5,0,0,0,92
2020-06-21T05:00:00Z,2020-06-21T04:00:00Z,PT60M,11.6,-57,68.5,21,0,21,85
2020-06-21T06:00:00Z,2020-06-21T05:00:00Z,PT60M,12.3,-68,75.4,43,0,43,77
2020-06-21T07:00:00Z,2020-06-21T06:00:00Z,PT60M,13.4,-79,22.0,105,393,261,69
2020-06-21T08:00:00Z,2020-06-21T07:00:00Z,PT60M,14.2,-91,5.9,123,635,449,60
2020-06-21T09:00:00Z,2020-06-21T08:00:00Z,PT60M,15.0,-104,20.6,274,342,488,51
2020-06-21T10:00:00Z,2020-06-21T09:00:00Z,PT60M,15.4,-119,36.8,384,104,461,42
2020-06-21T11:00:00Z,2020-06-21T10:00:00Z,PT60M,15.3,-138,30.1,366,252,570,35
2020-06-21T12:00:00Z,2020-06-21T11:00:00Z,PT60M,15.8,-162,54.0,396,0,396,31
2020-06-21T13:00:00Z,2020-06-21T12:00:00Z,PT60M,15.9,171,48.4,442,0,443,30
2020-06-21T14:00:00Z,2020-06-21T13:00:00Z,PT60M,16.1,145,30.5,501,87,574,33
2020-06-21T15:00:00Z,2020-06-21T14:00:00Z,PT60M,16.6,125,34.4,372,163,492,40
2020-06-21T16:00:00Z,2020-06-21T15:00:00Z,PT60M,16.5,108,1.5,137,750,641,48
2020-06-21T17:00:00Z,2020-06-21T16:00:00Z,PT60M,16.0,95,0.8,112,730,514,57
2020-06-21T18:00:00Z,2020-06-21T17:00:00Z,PT60M,15.5,83,0.2,90,663,366,66
2020-06-21T19:00:00Z,2020-06-21T18:00:00Z,PT60M,14.7,72,0.7,72,511,212,74
2020-06-21T20:00:00Z,2020-06-21T19:00:00Z,PT60M,13.3,60,4.5,45,229,79,83
2020-06-21T21:00:00Z,2020-06-21T20:00:00Z,PT60M,11.7,49,22.6,5,15,6,90
2020-06-21T22:00:00Z,2020-06-21T21:00:00Z,PT60M,10.4,36,0.0,0,0,0,96
2020-06-21T23:00:00Z,2020-06-21T22:00:00Z,PT60M,9.4,23,0.0,0,0,0,100
2020-06-22T00:00:00Z,2020-06-21T23:00:00Z,PT60M,8.7,9,0.0,0,0,0,103
2020-06-22T01:00:00Z,2020-06-22T00:00:00Z,PT60M,8.2,-5,0.0,0,0,0,103
2020-06-22T02:00:00Z,2020-06-22T01:00:00Z,PT60M,7.9,-19,0.0,0,0,0,102
2020-06-22T03:00:00Z,2020-06-22T02:00:00Z,PT60M,7.5,-32,0.0,0,0,0,98
2020-06-22T04:00:00Z,2020-06-22T03:00:00Z,PT60M,7.1,-45,1.4,1,0,1,92
2020-06-22T05:00:00Z,2020-06-22T04:00:00Z,PT60M,7.4,-56,21.1,37,8,38,85
2020-06-22T06:00:00Z,2020-06-22T05:00:00Z,PT60M,9.1,-68,3.3,63,422,163,77
2020-06-22T07:00:00Z,2020-06-22T06:00:00Z,PT60M,11.1,-79,0.2,82,618,309,69
2020-06-22T08:00:00Z,2020-06-22T07:00:00Z,PT60M,12.7,-91,1.6,114,667,449,60
2020-06-22T09:00:00Z,2020-06-22T08:00:00Z,PT60M,14.1,-104,5.0,174,616,565,51
2020-06-22T10:00:00Z,2020-06-22T09:00:00Z,PT60M,15.1,-119,9.5,262,516,641,42
2020-06-22T11:00:00Z,2020-06-22T10:00:00Z,PT60M,16.1,-138,9.6,284,528,718,35
2020-06-22T12:00:00Z,2020-06-22T11:00:00Z,PT60M,17.4,-162,5.4,241,642,795,31
2020-06-22T13:00:00Z,2020-06-22T12:00:00Z,PT60M,18.3,171,5.0,227,665,804,30
2020-06-22T14:00:00Z,2020-06-22T13:00:00Z,PT60M,18.2,145,32.5,502,53,546,33
2020-06-22T15:00:00Z,2020-06-22T14:00:00Z,PT60M,17.4,125,20.0,366,289,586,40
2020-06-22T16:00:00Z,2020-06-22T15:00:00Z,PT60M,17.7,108,31.1,360,106,435,48
